,Anchor,Positive
4,19636,15567
5,19636,3677
6,19636,27465
7,19636,25686
8,19636,2316
9,19636,4034
0,11962,10502
1,11962,5525
2,11962,22914
3,11962,18365
4,11962,14333
5,11962,33174
6,11962,25654
7,11962,28572
8,11962,7620
9,11962,18280
0,19263,8179
1,19263,19802
2,19263,11763
3,19263,13275
4,19263,15567
5,19263,3677
6,19263,27465
7,19263,2316
8,19263,4034
9,19263,27054
0,28941,33260
1,28941,31183
2,28941,31768
3,28941,29619
4,28941,29920
5,28941,36790
6,28941,35956
7,28941,29682
8,28941,27810
9,28941,30599
0,8524,8179
1,8524,19802
2,8524,11763
3,8524,13275
4,8524,15567
5,8524,3677
6,8524,27465
7,8524,2316
8,8524,4034
9,8524,27054
0,10243,8179
1,10243,19802
2,10243,11763
3,10243,8726
4,10243,17678
5,10243,3219
6,10243,27465
7,10243,27054
8,10243,24984
9,10243,2779
0,12486,8179
1,12486,19802
2,12486,11763
3,12486,8726
4,12486,17678
5,12486,3219
6,12486,3677
7,12486,27465
8,12486,2316
9,12486,27054
0,530,3645
1,530,1818
2,530,3731
3,530,6862
4,530,26887
5,530,24057
6,530,32495
7,530,24001
8,530,28434
9,530,34523
0,18694,8179
1,18694,19802
2,18694,11763
3,18694,13275
4,18694,15567
5,18694,3677
6,18694,27465
7,18694,2316
8,18694,4034
9,18694,27054
0,29617,31183
1,29617,29619
2,29617,34181
3,29617,29920
4,29617,34235
5,29617,36790
6,29617,35956
7,29617,29682
8,29617,30599
9,29617,27870
0,2131,36651
1,2131,6850
2,2131,4797
3,2131,7123
4,2131,7104
5,2131,31182
6,2131,34284
0,16780,8179
1,16780,19802
2,16780,11763
3,16780,13275
4,16780,15567
5,16780,3677
6,16780,27465
7,16780,2316
8,16780,4034
9,16780,27054
0,2052,2148
1,2052,26299
2,2052,2667
3,2052,6154
4,2052,24480
5,2052,5780
6,2052,4752
7,2052,27590
8,2052,26673
9,2052,26470
0,21104,8179
1,21104,19802
2,21104,11763
3,21104,8726
4,21104,17678
5,21104,3219
6,21104,3677
7,21104,27465
8,21104,2316
9,21104,27054
0,23636,8437
1,23636,5978
2,23636,15757
0,15315,19802
1,15315,8404
2,15315,8726
3,15315,17678
4,15315,15567
5,15315,7952
6,15315,3219
7,15315,28726
8,15315,27054
9,15315,27987
0,22450,8179
1,22450,19802
2,22450,11763
3,22450,13275
4,22450,15567
5,22450,3677
6,22450,27465
7,22450,2316
8,22450,4034
9,22450,27054
0,18636,8179
1,18636,19802
2,18636,11763
3,18636,13275
4,18636,15567
5,18636,3677
6,18636,27465
7,18636,25686
8,18636,2316
9,18636,4034
0,18757,8179
1,18757,19802
2,18757,11763
3,18757,13275
4,18757,15567
5,18757,3677
6,18757,27465
7,18757,25686
8,18757,2316
9,18757,4034
0,12993,15840
1,12993,5525
2,12993,22914
3,12993,18365
4,12993,14333
5,12993,33174
6,12993,28321
7,12993,11752
8,12993,18280
9,12993,25673
0,2213,25045
1,2213,7376
2,2213,7171
3,2213,36651
4,2213,797
5,2213,24016
6,2213,23998
7,2213,31182
8,2213,24015
9,2213,24115
0,12489,8404
1,12489,10798
2,12489,16740
3,12489,11216
4,12489,13540
5,12489,7952
6,12489,3219
7,12489,28726
8,12489,28321
9,12489,13542
0,34659,35120
1,34659,32554
2,34659,34448
3,34659,31768
4,34659,29619
5,34659,36790
6,34659,35956
7,34659,29972
8,34659,28511
9,34659,27810
0,9986,8179
1,9986,19802
2,9986,11763
3,9986,8726
4,9986,17678
5,9986,3677
6,9986,27465
7,9986,2316
8,9986,27054
9,9986,2779
0,9605,8163
1,9605,12297
2,9605,23193
3,9605,16345
4,9605,13911
5,9605,12002
6,9605,20343
7,9605,14618
8,9605,21853
9,9605,13734
0,318,7376
1,318,7171
2,318,36651
3,318,797
4,318,6850
5,318,24016
6,318,31182
0,40000,40516
1,40000,40248
2,40000,40254
3,40000,40147
4,40000,40527
5,40000,38179
6,40000,37021
7,40000,40443
8,40000,40352
9,40000,41054
0,4847,21616
1,4847,16180
2,4847,10337
3,4847,8163
4,4847,14883
5,4847,15787
6,4847,15194
7,4847,15345
8,4847,21853
9,4847,15891
0,14637,36156
1,14637,18156
2,14637,11145
3,14637,12876
4,14637,15791
5,14637,18394
6,14637,27563
7,14637,16031
0,35061,31183
1,35061,34181
2,35061,29920
3,35061,34235
4,35061,32628
5,35061,35068
6,35061,36790
7,35061,35956
8,35061,29682
9,35061,27870
0,1966,36651
1,1966,6850
2,1966,7123
3,1966,7104
4,1966,4109
5,1966,31182
6,1966,34284
0,33045,35280
1,33045,35120
2,33045,30693
3,33045,32554
4,33045,34452
5,33045,29972
6,33045,28511
7,33045,27810
8,33045,27769
9,33045,29741
0,39006,35991
1,39006,38286
2,39006,38481
3,39006,38039
4,39006,38968
5,39006,38653
6,39006,39312
7,39006,39681
8,39006,30149
9,39006,39182
0,23523,8179
1,23523,19802
2,23523,11763
3,23523,8726
4,23523,17678
5,23523,3219
6,23523,3677
7,23523,27465
8,23523,2316
9,23523,27054
0,37400,40317
1,37400,37551
2,37400,37251
3,37400,36923
4,37400,36909
0,6758,36651
1,6758,6850
2,6758,4797
3,6758,7123
4,6758,7104
5,6758,31182
6,6758,34284
0,17737,19802
1,17737,8404
2,17737,8726
3,17737,17678
4,17737,15567
5,17737,7952
6,17737,3219
7,17737,28726
8,17737,1819
9,17737,27054
0,16419,8404
1,16419,10798
2,16419,16740
3,16419,11216
4,16419,13540
5,16419,7952
6,16419,3219
7,16419,28726
8,16419,28321
9,16419,13542
0,30566,34181
1,30566,32628
2,30566,32857
3,30566,32502
4,30566,33844
5,30566,35068
6,30566,28624
7,30566,27729
8,30566,36636
9,30566,37206
0,31240,40318
1,31240,40051
2,31240,40550
3,31240,36026
4,31240,39931
5,31240,39954
6,31240,37128
7,31240,40310
8,31240,40265
9,31240,40143
0,15702,8404
1,15702,8726
2,15702,17678
3,15702,10798
4,15702,16740
5,15702,7952
6,15702,3219
7,15702,28726
8,15702,13542
9,15702,1819
0,34183,35120
1,34183,31183
2,34183,32554
3,34183,31768
4,34183,29619
5,34183,36790
6,34183,35956
7,34183,29972
8,34183,28511
9,34183,27810
0,12124,19802
1,12124,8404
2,12124,8726
3,12124,17678
4,12124,13275
5,12124,3219
6,12124,28726
7,12124,27054
8,12124,24984
9,12124,2779
0,23431,8179
1,23431,19802
2,23431,11763
3,23431,8726
4,23431,17678
5,23431,3677
6,23431,27465
7,23431,2316
8,23431,27054
9,23431,2779
0,18639,8404
1,18639,8726
2,18639,17678
3,18639,10798
4,18639,3020
5,18639,7952
6,18639,3219
7,18639,28726
8,18639,1819
9,18639,27987
0,2735,32503
1,2735,7585
2,2735,24184
3,2735,7622
4,2735,3724
5,2735,30598
6,2735,34735
7,2735,6605
8,2735,3264
9,2735,2257
0,4438,3905
1,4438,27523
2,4438,25919
3,4438,5943
4,4438,26864
5,4438,26379
6,4438,27060
7,4438,870
8,4438,34212
9,4438,27366
0,3018,27568
1,3018,25244
2,3018,26357
3,3018,26893
4,3018,26253
5,3018,24059
6,3018,24057
7,3018,24094
8,3018,24121
9,3018,35214
0,938,7376
1,938,25084
2,938,7171
3,938,797
4,938,25244
5,938,24059
6,938,24094
7,938,24016
8,938,35643
9,938,29087
0,15887,19802
1,15887,8404
2,15887,8726
3,15887,17678
4,15887,15567
5,15887,7952
6,15887,3219
7,15887,28726
8,15887,27054
9,15887,27987
0,18951,8404
1,18951,8726
2,18951,17678
3,18951,10798
4,18951,16740
5,18951,7952
6,18951,3219
7,18951,28726
8,18951,13542
9,18951,1819
0,24303,7376
1,24303,25084
2,24303,7171
3,24303,24183
4,24303,797
5,24303,24059
6,24303,24094
7,24303,24121
8,24303,24016
9,24303,35214
0,25484,3645
1,25484,1818
2,25484,26299
3,25484,29203
4,25484,3124
5,25484,27590
6,25484,28434
7,25484,26246
8,25484,26470
9,25484,36305
0,33244,31183
1,33244,29619
2,33244,29920
3,33244,34235
4,33244,34061
5,33244,36790
6,33244,35956
7,33244,29682
8,33244,30599
9,33244,27870
0,11262,8163
1,11262,12297
2,11262,14883
3,11262,23193
4,11262,16345
5,11262,12002
6,11262,20343
7,11262,14618
8,11262,21853
9,11262,7814
0,10191,8404
1,10191,10798
2,10191,16740
3,10191,11216
4,10191,13540
5,10191,7952
6,10191,3219
7,10191,28726
8,10191,28321
9,10191,13542
0,3370,7376
1,3370,36651
2,3370,6850
3,3370,4797
4,3370,7123
5,3370,31182
6,3370,34284
0,27842,35280
1,27842,35120
2,27842,30693
3,27842,32554
4,27842,34452
5,27842,29972
6,27842,28511
7,27842,27810
8,27842,27769
9,27842,29741
0,9888,8179
1,9888,19802
2,9888,11763
3,9888,13275
4,9888,15567
5,9888,3677
6,9888,27465
7,9888,2316
8,9888,4034
9,9888,27054
0,7244,6850
1,7244,7123
2,7244,7104
3,7244,4109
4,7244,5856
5,7244,31182
6,7244,34284
0,19997,8404
1,19997,8726
2,19997,17678
3,19997,10798
4,19997,16740
5,19997,7952
6,19997,3219
7,19997,28726
8,19997,13542
9,19997,1819
0,31930,35120
1,31930,30693
2,31930,32554
3,31930,34452
4,31930,31237
5,31930,35956
6,31930,29972
7,31930,28511
8,31930,27810
9,31930,30599
0,39720,30898
1,39720,39757
2,39720,39346
3,39720,39235
4,39720,39203
5,39720,30464
6,39720,30274
7,39720,40449
8,39720,39741
9,39720,39239
0,19283,8179
1,19283,19802
2,19283,11763
3,19283,8726
4,19283,17678
5,19283,3677
6,19283,27465
7,19283,2316
8,19283,27054
9,19283,2779
0,29323,31572
1,29323,33982
2,29323,35227
3,29323,28255
4,29323,28679
5,29323,33564
6,29323,33850
7,29323,35013
8,29323,32717
9,29323,36907
0,28762,28859
1,28762,29132
2,28762,35697
3,28762,34720
4,28762,29750
5,28762,35743
6,28762,31791
7,28762,35155
8,28762,33773
9,28762,34620
0,22649,15840
1,22649,5525
2,22649,17558
3,22649,22914
4,22649,18365
5,22649,33174
6,22649,28321
7,22649,11752
8,22649,18280
9,22649,25673
0,29442,35280
1,29442,35120
2,29442,30693
3,29442,32554
4,29442,34452
5,29442,29972
6,29442,28511
7,29442,27810
8,29442,27769
9,29442,29741
0,20005,16688
1,20005,10956
2,20005,7190
3,20005,9815
4,20005,21862
5,20005,26634
6,20005,32988
7,20005,14815
8,20005,1632
9,20005,26359
0,418,7376
1,418,25084
2,418,7171
3,418,24183
4,418,797
5,418,24059
6,418,24094
7,418,24121
8,418,24016
9,418,35214
0,31293,35280
1,31293,35120
2,31293,30693
3,31293,32554
4,31293,34452
5,31293,29972
6,31293,28511
7,31293,27810
8,31293,27769
9,31293,34601
0,14841,8179
1,14841,19802
2,14841,11763
3,14841,13275
4,14841,15567
5,14841,3677
6,14841,27465
7,14841,2316
8,14841,4034
9,14841,27054
0,22212,8179
1,22212,19802
2,22212,11763
3,22212,13275
4,22212,15567
5,22212,3677
6,22212,27465
7,22212,2316
8,22212,4034
9,22212,27054
0,3040,17271
1,3040,20990
2,3040,15930
3,3040,15874
4,3040,20579
5,3040,11233
6,3040,9650
7,3040,21998
8,3040,1233
0,13922,8179
1,13922,19802
2,13922,11763
3,13922,13275
4,13922,15567
5,13922,3677
6,13922,27465
7,13922,2316
8,13922,4034
9,13922,27054
0,22033,8179
1,22033,19802
2,22033,11763
3,22033,8726
4,22033,17678
5,22033,3677
6,22033,27465
7,22033,2316
8,22033,27054
9,22033,2779
0,8413,8404
1,8413,8726
2,8413,17678
3,8413,10798
4,8413,16740
5,8413,7952
6,8413,3219
7,8413,28726
8,8413,13542
9,8413,1819
0,27557,16164
1,27557,13467
2,27557,13587
3,27557,22606
4,27557,16126
5,27557,15744
6,27557,18570
7,27557,35408
8,27557,24792
9,27557,7571
0,4430,24183
1,4430,27568
2,4430,25244
3,4430,26357
4,4430,26893
5,4430,24059
6,4430,24057
7,4430,24094
8,4430,24121
9,4430,35214
0,5843,7376
1,5843,36651
2,5843,797
3,5843,6850
4,5843,4797
5,5843,24016
6,5843,31182
7,5843,34284
0,26954,3645
1,26954,1818
2,26954,26299
3,26954,29203
4,26954,3124
5,26954,28434
6,26954,26246
7,26954,36305
8,26954,24009
0,15884,8179
1,15884,19802
2,15884,11763
3,15884,13275
4,15884,15567
5,15884,3677
6,15884,27465
7,15884,2316
8,15884,4034
9,15884,27054
0,17943,15840
1,17943,5525
2,17943,17558
3,17943,22914
4,17943,18365
5,17943,33174
6,17943,28321
7,17943,11752
8,17943,25673
9,17943,20783
0,20245,8179
1,20245,19802
2,20245,11763
3,20245,8726
4,20245,13275
5,20245,3677
6,20245,27465
7,20245,2316
8,20245,4034
9,20245,27054
0,15283,15840
1,15283,5525
2,15283,17558
3,15283,22914
4,15283,18365
5,15283,33174
6,15283,28321
7,15283,11752
8,15283,25673
9,15283,20783
0,31010,31183
1,31010,29619
2,31010,29920
3,31010,34235
4,31010,34061
5,31010,36790
6,31010,35956
7,31010,29682
8,31010,30599
9,31010,27870
0,4392,3645
1,4392,1818
2,4392,3731
3,4392,6862
4,4392,26887
5,4392,24057
6,4392,32495
7,4392,24001
8,4392,28434
9,4392,26246
0,6067,3645
1,6067,1818
2,6067,26299
3,6067,29203
4,6067,3124
5,6067,28434
6,6067,26246
7,6067,36305
8,6067,24009
9,6067,35722
0,39612,30898
1,39612,39757
2,39612,39346
3,39612,39235
4,39612,39203
5,39612,30464
6,39612,30274
7,39612,40449
8,39612,39741
9,39612,39239
0,33248,35280
1,33248,35120
2,33248,30693
3,33248,32554
4,33248,34452
5,33248,29972
6,33248,28511
7,33248,27810
8,33248,27769
9,33248,34601
0,20940,8404
1,20940,8726
2,20940,17678
3,20940,10798
4,20940,16740
5,20940,7952
6,20940,3219
7,20940,28726
8,20940,13542
9,20940,1819
0,18497,8179
1,18497,19802
2,18497,11763
3,18497,8726
4,18497,13275
5,18497,3677
6,18497,27465
7,18497,2316
8,18497,4034
9,18497,27054
0,7892,10502
1,7892,22914
2,7892,18365
3,7892,15163
4,7892,14333
5,7892,19529
6,7892,6959
7,7892,33174
8,7892,25654
9,7892,28572
0,24403,9346
1,24403,16591
2,24403,8016
3,24403,10254
4,24403,22497
5,24403,17267
0,470,6422
1,470,7622
2,470,2433
3,470,6138
4,470,2068
5,470,5619
6,470,24072
7,470,35234
8,470,26394
9,470,1319
0,33436,34697
1,33436,31679
2,33436,36201
3,33436,32596
4,33436,34638
5,33436,30065
6,33436,28278
7,33436,31404
8,33436,31658
9,33436,33080
0,21222,13776
1,21222,10956
2,21222,7190
3,21222,27567
4,21222,17478
5,21222,26634
6,21222,6164
7,21222,32988
8,21222,14815
9,21222,1632
0,20054,8179
1,20054,19802
2,20054,11763
3,20054,8726
4,20054,17678
5,20054,3677
6,20054,27465
7,20054,2316
8,20054,27054
9,20054,2779
0,14551,10502
1,14551,22914
2,14551,18365
3,14551,15163
4,14551,14333
5,14551,19529
6,14551,6959
7,14551,33174
8,14551,25654
9,14551,28572
0,5023,6850
1,5023,7123
2,5023,7104
3,5023,4109
4,5023,2419
5,5023,31182
6,5023,34284
0,15284,8179
1,15284,19802
2,15284,11763
3,15284,8726
4,15284,17678
5,15284,3219
6,15284,28726
7,15284,27054
8,15284,24984
9,15284,2779
0,24231,6422
1,24231,7622
2,24231,2433
3,24231,6138
4,24231,2068
5,24231,5619
6,24231,24072
7,24231,35234
8,24231,26394
9,24231,1319
0,8518,8179
1,8518,19802
2,8518,11763
3,8518,8726
4,8518,17678
5,8518,3677
6,8518,27465
7,8518,2316
8,8518,27054
9,8518,2779
0,25676,7376
1,25676,25084
2,25676,7171
3,25676,24183
4,25676,797
5,25676,24059
6,25676,24094
7,25676,24121
8,25676,24016
9,25676,35214
0,16965,8179
1,16965,19802
2,16965,11763
3,16965,8726
4,16965,13275
5,16965,3677
6,16965,27465
7,16965,2316
8,16965,4034
9,16965,27054
0,23420,8179
1,23420,19802
2,23420,11763
3,23420,13275
4,23420,15567
5,23420,3677
6,23420,27465
7,23420,2316
8,23420,4034
9,23420,27054
0,6779,7376
1,6779,7171
2,6779,36651
3,6779,797
4,6779,6850
5,6779,24016
6,6779,31182
0,15803,8179
1,15803,19802
2,15803,11763
3,15803,8726
4,15803,13275
5,15803,3677
6,15803,27465
7,15803,2316
8,15803,4034
9,15803,27054
0,8454,8179
1,8454,19802
2,8454,11763
3,8454,8726
4,8454,17678
5,8454,3219
6,8454,3677
7,8454,27465
8,8454,2316
9,8454,27054
0,29044,31183
1,29044,31768
2,29044,29619
3,29044,29920
4,29044,34808
5,29044,36790
6,29044,35956
7,29044,29682
8,29044,29972
9,29044,28511
0,23224,8404
1,23224,8726
2,23224,17678
3,23224,10798
4,23224,16740
5,23224,7952
6,23224,3219
7,23224,28726
8,23224,13542
9,23224,1819
0,14279,15840
1,14279,5525
2,14279,22914
3,14279,18365
4,14279,14333
5,14279,33174
6,14279,18280
7,14279,25673
8,14279,20783
9,14279,27522
0,37851,36529
1,37851,37532
2,37851,37173
3,37851,37557
4,37851,36578
5,37851,37038
6,37851,37225
7,37851,37068
8,37851,36758
9,37851,36586
0,24253,7376
1,24253,25084
2,24253,7171
3,24253,797
4,24253,25244
5,24253,24059
6,24253,24094
7,24253,24016
8,24253,35214
9,24253,24051
0,3244,25045
1,3244,7376
2,3244,7171
3,3244,36651
4,3244,797
5,3244,24016
6,3244,31182
0,32509,31183
1,32509,34181
2,32509,29920
3,32509,34235
4,32509,32628
5,32509,35068
6,32509,36790
7,32509,29682
8,32509,27870
9,32509,28624
0,32966,32691
1,32966,29389
2,32966,27964
3,32966,28963
4,32966,33040
5,32966,30270
6,32966,33908
7,32966,32872
8,32966,30393
9,32966,30209
0,30517,35120
1,30517,32554
2,30517,31768
3,30517,29619
4,30517,29920
5,30517,36790
6,30517,35956
7,30517,29972
8,30517,28511
9,30517,27810
0,20117,8179
1,20117,19802
2,20117,11763
3,20117,8726
4,20117,17678
5,20117,3677
6,20117,27465
7,20117,2316
8,20117,27054
9,20117,24984
0,27602,3645
1,27602,1818
2,27602,26299
3,27602,29203
4,27602,3124
5,27602,27590
6,27602,28434
7,27602,26246
8,27602,26470
9,27602,36305
0,27561,2148
1,27561,26299
2,27561,3124
3,27561,2667
4,27561,6154
5,27561,4752
6,27561,27590
7,27561,28434
8,27561,26470
9,27561,24009
0,22385,19802
1,22385,8404
2,22385,8726
3,22385,17678
4,22385,15567
5,22385,7952
6,22385,3219
7,22385,28726
8,22385,27054
9,22385,27987
0,3886,24183
1,3886,27568
2,3886,25244
3,3886,26357
4,3886,26893
5,3886,24059
6,3886,24057
7,3886,24094
8,3886,24121
9,3886,35214
0,4834,25045
1,4834,7376
2,4834,7171
3,4834,797
4,4834,26385
5,4834,24016
6,4834,23998
7,4834,31182
8,4834,24015
9,4834,24115
0,24235,3645
1,24235,1818
2,24235,26299
3,24235,29203
4,24235,3124
5,24235,27590
6,24235,28434
7,24235,26246
8,24235,26470
9,24235,36305
0,17097,5525
1,17097,22914
2,17097,18365
3,17097,14333
4,17097,8421
5,17097,33174
6,17097,7620
7,17097,18280
8,17097,25673
9,17097,17009
0,14898,19802
1,14898,8404
2,14898,8726
3,14898,17678
4,14898,15567
5,14898,7952
6,14898,3219
7,14898,28726
8,14898,27054
9,14898,27987
0,25324,21616
1,25324,16180
2,25324,14883
3,25324,14609
4,25324,17424
5,25324,15787
6,25324,15194
7,25324,15345
8,25324,15891
9,25324,20526
0,25602,32503
1,25602,7622
2,25602,2433
3,25602,6138
4,25602,26920
5,25602,24072
6,25602,30598
7,25602,35234
8,25602,26394
9,25602,34735
0,33442,31183
1,33442,29619
2,33442,29920
3,33442,34235
4,33442,34061
5,33442,36790
6,33442,35956
7,33442,29682
8,33442,30599
9,33442,27870
0,25279,7376
1,25279,25084
2,25279,7171
3,25279,797
4,25279,25244
5,25279,24059
6,25279,24094
7,25279,24016
8,25279,35643
9,25279,29087
0,36001,34181
1,36001,28838
2,36001,32628
3,36001,32857
4,36001,32502
5,36001,35068
6,36001,27729
7,36001,33818
8,36001,37370
9,36001,36636
0,25786,7376
1,25786,25084
2,25786,7171
3,25786,24183
4,25786,797
5,25786,24059
6,25786,24094
7,25786,24121
8,25786,24016
9,25786,35214
0,13204,8179
1,13204,19802
2,13204,11763
3,13204,8726
4,13204,13275
5,13204,3677
6,13204,27465
7,13204,2316
8,13204,4034
9,13204,27054
0,39,7376
1,39,36651
2,39,6850
3,39,4797
4,39,7123
5,39,31182
6,39,34284
0,38073,38523
1,38073,38064
2,38073,38733
3,38073,38225
4,38073,38097
5,38073,38564
6,38073,38603
7,38073,38642
8,38073,38494
9,38073,38080
0,10690,8179
1,10690,19802
2,10690,11763
3,10690,8726
4,10690,17678
5,10690,3219
6,10690,28726
7,10690,27054
8,10690,24984
9,10690,2779
0,34531,35280
1,34531,35120
2,34531,30693
3,34531,32554
4,34531,34452
5,34531,29972
6,34531,28511
7,34531,27810
8,34531,27769
9,34531,29741
0,8878,8179
1,8878,19802
2,8878,11763
3,8878,8726
4,8878,17678
5,8878,3677
6,8878,27465
7,8878,2316
8,8878,27054
9,8878,24984
0,31132,35280
1,31132,35120
2,31132,30693
3,31132,32554
4,31132,34452
5,31132,29972
6,31132,28511
7,31132,27810
8,31132,27769
9,31132,29741
0,28920,31183
1,28920,29619
2,28920,29920
3,28920,34235
4,28920,34061
5,28920,36790
6,28920,35956
7,28920,29682
8,28920,30599
9,28920,27870
0,24844,2148
1,24844,25592
2,24844,26299
3,24844,2667
4,24844,6154
5,24844,5780
6,24844,4752
7,24844,27590
8,24844,26673
9,24844,26470
0,37670,36529
1,37670,37668
2,37670,36996
3,37670,37532
4,37670,37173
5,37670,37416
6,37670,37038
7,37670,37225
8,37670,36758
9,37670,36945
0,7801,10502
1,7801,22914
2,7801,18365
3,7801,15163
4,7801,14333
5,7801,6959
6,7801,33174
7,7801,25654
8,7801,28572
9,7801,23032
0,1720,19802
1,1720,8404
2,1720,8726
3,1720,17678
4,1720,15567
5,1720,7952
6,1720,3219
7,1720,28726
8,1720,27054
9,1720,27987
0,6614,7376
1,6614,25084
2,6614,7171
3,6614,797
4,6614,25244
5,6614,24059
6,6614,24094
7,6614,24016
8,6614,35643
9,6614,29087
0,10246,8179
1,10246,19802
2,10246,11763
3,10246,8726
4,10246,17678
5,10246,3677
6,10246,27465
7,10246,2316
8,10246,27054
9,10246,24984
0,28721,35280
1,28721,35120
2,28721,30693
3,28721,32554
4,28721,34452
5,28721,29972
6,28721,28511
7,28721,27810
8,28721,27769
9,28721,29741
0,29127,35280
1,29127,35120
2,29127,30693
3,29127,32554
4,29127,34452
5,29127,29972
6,29127,28511
7,29127,27810
8,29127,30599
9,29127,27769
0,19564,8179
1,19564,19802
2,19564,11763
3,19564,13275
4,19564,15567
5,19564,3677
6,19564,27465
7,19564,2316
8,19564,4034
9,19564,27054
0,11420,8179
1,11420,19802
2,11420,11763
3,11420,8726
4,11420,17678
5,11420,3677
6,11420,27465
7,11420,2316
8,11420,27054
9,11420,24984
0,26498,7376
1,26498,25084
2,26498,7171
3,26498,797
4,26498,25244
5,26498,24094
6,26498,24016
7,26498,35643
8,26498,29087
9,26498,23998
0,4413,36651
1,4413,6850
2,4413,4797
3,4413,7123
4,4413,7104
5,4413,31182
6,4413,34284
0,32122,30856
1,32122,28838
2,32122,29181
3,32122,30352
4,32122,26243
5,32122,36160
6,32122,33818
7,32122,37370
8,32122,27811
9,32122,30203
0,38530,38846
1,38530,39294
2,38530,39509
3,38530,38667
4,38530,39326
5,38530,37954
6,38530,38741
7,38530,40417
8,38530,39662
9,38530,38755
0,24588,27568
1,24588,26357
2,24588,1818
3,24588,26893
4,24588,3731
5,24588,24057
6,24588,24121
7,24588,32495
8,24588,24027
9,24588,24001
0,38256,38045
1,38256,38523
2,38256,38064
3,38256,38733
4,38256,38097
5,38256,39753
6,38256,38564
7,38256,39304
8,38256,38603
9,38256,38494
0,18355,8179
1,18355,19802
2,18355,11763
3,18355,8726
4,18355,13275
5,18355,3677
6,18355,27465
7,18355,2316
8,18355,27054
9,18355,26324
0,38139,38045
1,38139,38523
2,38139,38064
3,38139,38733
4,38139,38097
5,38139,39753
6,38139,38564
7,38139,39304
8,38139,38603
9,38139,38494
0,33841,34181
1,33841,32628
2,33841,32857
3,33841,32502
4,33841,35736
5,33841,35068
6,33841,28624
7,33841,27729
8,33841,33818
9,33841,36636
0,2868,7376
1,2868,36651
2,2868,797
3,2868,6850
4,2868,4797
5,2868,31182
6,2868,34284
0,30537,35280
1,30537,35120
2,30537,30693
3,30537,32554
4,30537,34452
5,30537,29972
6,30537,28511
7,30537,27810
8,30537,27769
9,30537,29741
0,11229,8179
1,11229,19802
2,11229,11763
3,11229,8726
4,11229,17678
5,11229,3677
6,11229,27465
7,11229,2316
8,11229,27054
9,11229,2779
0,19566,8179
1,19566,19802
2,19566,11763
3,19566,8726
4,19566,17678
5,19566,3219
6,19566,28726
7,19566,27465
8,19566,27054
9,19566,24984
0,374,25045
1,374,7376
2,374,7171
3,374,36651
4,374,797
5,374,24016
6,374,23998
7,374,31182
8,374,24015
9,374,24115
0,14704,13776
1,14704,7190
2,14704,27567
3,14704,19515
4,14704,17478
5,14704,19529
6,14704,6164
7,14704,32988
